date,spot_foreign_net,spot_trust_net,spot_dealer_self_net,spot_dealer_hedge_net,spot_total_net,spot_dealer_net,fut_dealer_deal_net,fut_dealer_oi_net,fut_dealer_oi_long,fut_dealer_oi_short,fut_trust_deal_net,fut_trust_oi_net,fut_trust_oi_long,fut_trust_oi_short,fut_foreign_deal_net,fut_foreign_oi_net,fut_foreign_oi_long,fut_foreign_oi_short,opt_dealer_call_oi_net,opt_dealer_call_deal_net,opt_dealer_call_oi_long,opt_dealer_call_oi_short,opt_trust_call_oi_net,opt_trust_call_deal_net,opt_trust_call_oi_long,opt_trust_call_oi_short,opt_foreign_call_oi_net,opt_foreign_call_deal_net,opt_foreign_call_oi_long,opt_foreign_call_oi_short,opt_dealer_put_oi_net,opt_dealer_put_deal_net,opt_dealer_put_oi_long,opt_dealer_put_oi_short,opt_trust_put_oi_net,opt_trust_put_deal_net,opt_trust_put_oi_long,opt_trust_put_oi_short,opt_foreign_put_oi_net,opt_foreign_put_deal_net,opt_foreign_put_oi_long,opt_foreign_put_oi_short,opt_foreign_pcr,spot_foreign_net_5d,spot_trust_net_5d,spot_dealer_net_5d,spot_total_net_5d,fut_foreign_oi_chg,chip_label,chip_bias
2026-03-03,-947.08130956,39.22050289,-43.61274483,-203.55097101,-1155.02452251,-247.16371584,1830.0,60.0,7434.0,7374.0,-752.0,30693.0,35246.0,4553.0,923.0,-40421.0,19351.0,59772.0,-2897.0,-763.0,32249.0,35146.0,-85.0,-60.0,0.0,85.0,1848.0,-1148.0,19311.0,17463.0,3484.0,6868.0,45883.0,42399.0,80.0,0.0,80.0,0.0,9394.0,1989.0,29766.0,20372.0,1.5414012738853504,-403.7900218700004,224.64515827000002,-275.43732736,-454.5821909599997,853.0,偏空｜外資現貨大賣；投信買超,-1
2026-03-04,-966.15044471,67.64037949,-71.29195282,-328.73398359,-1298.53600163,-400.02593641,4898.0,5071.0,11130.0,6059.0,-144.0,30549.0,35473.0,4924.0,-1272.0,-41633.0,19134.0,60767.0,-4965.0,-39243.0,21796.0,26761.0,-117.0,-92.0,0.0,117.0,863.0,-1320.0,14932.0,14069.0,8922.0,6539.0,37788.0,28866.0,230.0,150.0,230.0,0.0,8843.0,448.0,27045.0,18202.0,1.8112108223948566,-1997.2760320600005,230.69477482000002,-828.94993524,-2595.53119248,-1212.0,偏空｜外資現貨大賣；投信買超,-1
2026-03-05,-514.95123598,144.67455481,-44.84835379,-42.89670643,-458.02174139,-87.74506022,-1693.0,3400.0,9673.0,6273.0,1542.0,32091.0,36769.0,4678.0,356.0,-41134.0,15797.0,56931.0,-4553.0,412.0,27273.0,31826.0,-177.0,-60.0,0.0,177.0,1895.0,1032.0,18078.0,16183.0,6335.0,-2587.0,44288.0,37953.0,230.0,0.0,230.0,0.0,9723.0,880.0,29971.0,20248.0,1.657871445956411,-2923.70898863,324.16748672999995,-878.39112882,-3477.93263072,499.0,偏空｜外資現貨大賣；投信買超,-1
2026-03-06,-352.36485371,71.23296274,23.72995915,-31.21116375,-288.61309557,-7.4812046,-475.0,2920.0,9345.0,6425.0,275.0,32366.0,37044.0,4678.0,2204.0,-38930.0,16819.0,55749.0,-2689.0,-10123.0,19909.0,22598.0,-105.0,12.0,0.0,105.0,1886.0,-1829.0,16523.0,14637.0,5396.0,-10050.0,36332.0,30936.0,230.0,0.0,230.0,0.0,9101.0,-1008.0,27724.0,18623.0,1.6779035284149368,-3170.4346147200004,405.98347621000005,-867.8867024399999,-3632.33784095,2204.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2026-03-09,-1208.17164664,135.71184696,-154.23504068,-432.15203061,-1658.84687097,-586.38707129,2049.0,5003.0,10099.0,5096.0,1041.0,33407.0,38564.0,5157.0,-1612.0,-40462.0,13164.0,53626.0,1366.0,4055.0,34995.0,33629.0,-110.0,-5.0,0.0,110.0,1506.0,-380.0,19569.0,18063.0,11613.0,6217.0,44671.0,33058.0,280.0,50.0,280.0,0.0,11162.0,2061.0,31572.0,20410.0,1.6133680821707803,-3988.7194906000004,458.48024689,-1328.80298836,-4859.04223207,-1532.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信買超,-2
2026-03-10,-250.85977065,130.59184019,-21.09782039,-13.56592617,-154.93167702,-34.66374656,-1890.0,3096.0,9261.0,6165.0,1626.0,35033.0,39856.0,4823.0,1728.0,-36856.0,14595.0,51451.0,4554.0,3188.0,43522.0,38968.0,-135.0,-25.0,0.0,135.0,2331.0,825.0,21905.0,19574.0,4416.0,-7197.0,46991.0,42575.0,288.0,8.0,288.0,0.0,18475.0,7313.0,40828.0,22353.0,1.8638666971011184,-3292.4979516900007,549.85158419,-1116.3030190799998,-3858.94938658,3606.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2026-03-11,371.80947646,40.54142287,42.05683247,65.68682513,520.09455693,107.7436576,-1016.0,2130.0,8618.0,6488.0,1538.0,36571.0,41108.0,4537.0,-4123.0,-40958.0,14944.0,55902.0,-666.0,-581.0,23896.0,24562.0,-35.0,50.0,0.0,35.0,1753.0,997.0,17186.0,15433.0,450.0,-41189.0,38778.0,38328.0,288.0,0.0,288.0,0.0,10741.0,-2184.0,29882.0,19141.0,1.738740835563831,-1954.5380305200006,522.75262757,-608.53342507,-2040.3188280199997,-4102.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
2026-03-12,-711.27587063,-7.51989349,-11.73772131,-80.23254929,-810.76603472,-91.9702706,2325.0,4533.0,10261.0,5728.0,-215.0,36356.0,41026.0,4670.0,-2044.0,-43064.0,12194.0,55258.0,-2296.0,-1630.0,27615.0,29911.0,-35.0,0.0,0.0,35.0,1696.0,-57.0,19058.0,17362.0,3105.0,2655.0,46642.0,43537.0,288.0,0.0,288.0,0.0,12043.0,1302.0,33024.0,20981.0,1.7328156154895582,-2150.8626651700006,370.55817927,-612.7586354499999,-2393.06312135,-2106.0,偏空確認｜外資現貨大賣；外資期貨淨空增,-2
2026-03-13,-580.17304543,-0.43705864,-7.5428408,-85.26937542,-673.42232029,-92.81221622,856.0,5409.0,11704.0,6295.0,240.0,36596.0,41371.0,4775.0,2653.0,-40347.0,12916.0,53263.0,-2027.0,-13378.0,24347.0,26374.0,-105.0,-70.0,0.0,105.0,2447.0,-176.0,19846.0,17399.0,-4.0,-15995.0,43003.0,43007.0,288.0,0.0,288.0,0.0,12606.0,795.0,32767.0,20161.0,1.6510631865363297,-2378.6708568900003,298.88815789,-698.08964707,-2777.87234607,2717.0,中性／雜訊｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,0
2026-03-16,-438.25438238,3.24836504,4.02085739,-38.31734483,-469.30250478,-34.29648744,301.0,5656.0,11360.0,5704.0,-1256.0,35340.0,40075.0,4735.0,1841.0,-38512.0,13733.0,52245.0,541.0,2568.0,32214.0,31673.0,-105.0,0.0,0.0,105.0,1911.0,-536.0,20819.0,18908.0,4713.0,4717.0,55310.0,50597.0,238.0,-50.0,238.0,0.0,12219.0,-387.0,34261.0,22042.0,1.6456602142273884,-1608.7535926300004,166.42467597,-145.99906321999998,-1588.32797988,1835.0,中性／雜訊｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,0
2026-03-17,4.72382101,2.05793712,36.87108683,54.08165277,97.73449773,90.9527396,-2731.0,2956.0,9235.0,6279.0,950.0,36290.0,40880.0,4590.0,2277.0,-36158.0,16754.0,52912.0,2345.0,1804.0,36054.0,33709.0,-183.0,-78.0,0.0,183.0,3610.0,1699.0,22894.0,19284.0,-2470.0,-7183.0,59150.0,61620.0,238.0,0.0,238.0,0.0,12536.0,317.0,36595.0,24059.0,1.5984537433388661,-1353.1700009700005,37.890772899999995,-20.38257705999999,-1335.6618051299997,2354.0,偏多｜外資期貨淨多增,1
2026-03-18,90.20754435,-2.88069117,50.5854686,49.04586744,186.95818922,99.63133604,-645.0,-3127.0,2703.0,5830.0,711.0,37001.0,41449.0,4448.0,-874.0,-34549.0,13055.0,47604.0,-1152.0,-15993.0,14148.0,15300.0,-70.0,-70.0,0.0,70.0,-386.0,-5644.0,6576.0,6962.0,2384.0,-15574.0,19878.0,17494.0,0.0,0.0,0.0,0.0,4927.0,1539.0,15903.0,10976.0,2.418339416058394,-1634.7719330800003,-5.53134114,-28.49489862,-1668.7981728399998,1609.0,偏多確認｜外資現貨大買；外資期貨淨多增；選擇權 PCR 極端≥2.25（≈P90）,2
2026-03-19,-909.47630537,-3.4613836,14.88353148,-126.21934213,-1024.27349962,-111.33581065,4321.0,1178.0,5703.0,4525.0,-694.0,36307.0,40974.0,4667.0,-3869.0,-40825.0,9789.0,50614.0,-1254.0,-102.0,23044.0,24298.0,-67.0,3.0,3.0,70.0,-733.0,-347.0,9086.0,9819.0,9879.0,7495.0,30750.0,20871.0,123.0,123.0,123.0,0.0,5110.0,183.0,18175.0,13065.0,2.00033017829628,-1832.9723678200003,-1.47283125,-47.86043866999999,-1882.3056377399998,-6276.0,偏空確認｜外資現貨大賣；外資期貨淨空增；選擇權 PCR 偏高≥1.85（≈P80）,-2
2026-03-20,-403.11039107,10.57706848,-31.32400324,-69.72517827,-493.5825041,-101.04918151,-1756.0,-586.0,4149.0,4735.0,353.0,36660.0,41314.0,4654.0,4441.0,-36366.0,10562.0,46928.0,221.0,-10677.0,15543.0,15322.0,3.0,0.0,3.0,0.0,-1130.0,-3957.0,7290.0,8420.0,1620.0,-8276.0,22128.0,20508.0,123.0,0.0,123.0,0.0,6017.0,480.0,17582.0,11565.0,2.4117969821673526,-1655.9097134600004,9.541295869999999,-56.097403959999994,-1702.4658215499996,4459.0,中性／雜訊｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,0
2026-03-23,-839.22601792,105.34823636,-60.24867806,-250.86800936,-1044.99446898,-311.11668742,552.0,-54.0,4562.0,4616.0,801.0,37461.0,42310.0,4849.0,-1258.0,-37717.0,8931.0,46648.0,1738.0,1517.0,22572.0,20834.0,3.0,0.0,3.0,0.0,-881.0,249.0,9706.0,10587.0,7500.0,5880.0,27829.0,20329.0,123.0,0.0,123.0,0.0,6385.0,368.0,19464.0,13079.0,2.0053575108180506,-2056.8813490000002,111.64116719,-332.91760394,-2278.1577857499997,-1351.0,偏空｜外資現貨大賣；投信買超；選擇權 PCR 偏高≥1.85（≈P80）,-1
2026-03-24,-123.05739413,23.79609569,-16.98808314,-87.85772976,-204.10711134,-104.8458129,-739.0,-788.0,3838.0,4626.0,320.0,37781.0,42735.0,4954.0,3445.0,-34108.0,10873.0,44981.0,7292.0,5554.0,29137.0,21845.0,-25.0,-28.0,3.0,28.0,-462.0,419.0,11460.0,11922.0,11860.0,4360.0,34303.0,22443.0,123.0,0.0,123.0,0.0,5410.0,-975.0,20366.0,14956.0,1.7771378708551484,-2184.6625641400005,133.37932576,-528.7161564400001,-2579.9993948199995,3609.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2026-03-25,374.74763788,11.5848069,35.79929011,95.62451212,517.75624701,131.42380223,-1767.0,-2479.0,2990.0,5469.0,1248.0,39029.0,43837.0,4808.0,-1882.0,-35947.0,9961.0,45908.0,3001.0,-3270.0,16975.0,13974.0,3.0,0.0,3.0,0.0,-1544.0,-2584.0,6733.0,8277.0,7445.0,-12917.0,23162.0,15717.0,131.0,8.0,131.0,0.0,3514.0,-2702.0,16797.0,13283.0,2.4947274617555326,-1900.1224706100002,147.84482383,-496.92369024999994,-2249.201337029999,-1839.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-03-26,-79.20352703,47.43193007,45.03248879,-12.08469386,1.17619797,32.94779493,692.0,-1772.0,3560.0,5332.0,-545.0,38484.0,43360.0,4876.0,-1179.0,-37065.0,10102.0,47167.0,8859.0,5858.0,26394.0,17535.0,3.0,0.0,3.0,0.0,-470.0,1074.0,9458.0,9928.0,11429.0,3984.0,32026.0,20597.0,131.0,0.0,131.0,0.0,3697.0,183.0,19296.0,15599.0,2.040177627405371,-1069.8496922700003,198.7381375,-352.64008466999996,-1223.7516394399997,-1118.0,偏空｜外資現貨大賣；投信買超；選擇權 PCR 偏高≥1.85（≈P80）,-1
2026-03-27,-363.555484,-1.88001279,36.59857689,-54.55237888,-383.38929878,-17.95380199,851.0,-944.0,4263.0,5207.0,-315.0,38169.0,43167.0,4998.0,-2828.0,-39919.0,8029.0,47948.0,2895.0,-14205.0,17691.0,14796.0,3.0,0.0,3.0,0.0,-706.0,57.0,9129.0,9835.0,7187.0,-13925.0,24188.0,17001.0,131.0,0.0,131.0,0.0,4329.0,-3632.0,18608.0,14279.0,2.0383393580896048,-1030.2947852000004,186.28105623,-269.54470514999997,-1113.5584341199997,-2854.0,偏空確認｜外資現貨大賣；外資期貨淨空增；選擇權 PCR 偏高≥1.85（≈P80）,-2
2026-03-30,-639.36723763,32.06518834,-38.99199107,-94.99477767,-741.28881803,-133.98676874,1158.0,200.0,4447.0,4247.0,-699.0,37470.0,42613.0,5143.0,2665.0,-37282.0,8986.0,46268.0,1428.0,-1467.0,21480.0,20052.0,-77.0,-80.0,3.0,80.0,-789.0,-83.0,10831.0,11620.0,7210.0,23.0,29794.0,22584.0,131.0,0.0,131.0,0.0,5366.0,1037.0,21158.0,15792.0,1.9534669005631982,-830.4360049100004,112.99800821,-92.41478647,-809.8527831699997,2637.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2026-03-31,-807.45514607,32.03576857,-16.67189402,-193.49493134,-985.58620286,-210.16682536,414.0,620.0,4699.0,4079.0,185.0,37655.0,42903.0,5248.0,68.0,-37214.0,10045.0,47259.0,-3669.0,-5097.0,24690.0,28359.0,-77.0,0.0,3.0,80.0,-1594.0,-805.0,12053.0,13647.0,7459.0,249.0,32815.0,25356.0,131.0,0.0,131.0,0.0,4997.0,-369.0,22392.0,17395.0,1.8577947398987804,-1514.8337568500003,121.23768109,-197.73579893,-1591.3318746899997,68.0,偏空｜外資現貨大賣；投信買超；選擇權 PCR 偏高≥1.85（≈P80）,-1
2026-04-01,232.51318053,101.3853482,67.60392475,148.59240853,550.09486201,216.19633328,-4265.0,-3550.0,3315.0,6865.0,1260.0,38915.0,43996.0,5081.0,4324.0,-31373.0,14923.0,46296.0,6158.0,-233.0,20987.0,14829.0,-87.0,-10.0,3.0,90.0,-2905.0,-556.0,7560.0,10465.0,2946.0,-21616.0,24170.0,21224.0,131.0,0.0,131.0,0.0,2923.0,-4150.0,18737.0,15814.0,2.478439153439153,-1657.0682142000003,211.03822239,-112.96326787999996,-1558.9932596899996,5841.0,偏多確認｜外資現貨大買；外資期貨淨多增；投信買超,2
2026-04-02,-386.9556184,84.24381929,2.08209184,-71.9674909,-372.59719817,-69.88539906,2659.0,-735.0,4298.0,5033.0,-902.0,38013.0,43302.0,5289.0,-3468.0,-34855.0,11742.0,46597.0,2209.0,-3949.0,24025.0,21816.0,-87.0,0.0,3.0,90.0,-2384.0,521.0,9181.0,11565.0,4094.0,1148.0,32291.0,28197.0,131.0,0.0,131.0,0.0,3568.0,645.0,21115.0,17547.0,2.2998584032240497,-1964.8203055700005,247.85011161,-215.79646186999997,-1932.7666558299998,-3482.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信買超,-2
2026-04-07,100.96606744,43.56643821,23.55393465,46.77392016,214.86036046,70.32785481,-1486.0,-2301.0,3993.0,6294.0,263.0,38276.0,43389.0,5113.0,3505.0,-31350.0,14038.0,45388.0,-740.0,-13341.0,19912.0,20652.0,-457.0,-370.0,3.0,460.0,-502.0,846.0,9869.0,10371.0,-1901.0,-13293.0,24560.0,26461.0,131.0,0.0,131.0,0.0,4274.0,-2060.0,18224.0,13950.0,1.8465903333671092,-1500.2987541300006,293.29656261,-127.51480506999998,-1334.5169965899997,3505.0,偏多確認｜外資現貨大買；外資期貨淨多增；投信買超,2
2026-04-08,1177.72619736,47.2013216,105.70755666,252.97241582,1583.60749144,358.67997248,-3614.0,-5910.0,3522.0,9432.0,2008.0,40284.0,44663.0,4379.0,-1149.0,-32478.0,14559.0,47037.0,10909.0,4843.0,27470.0,16561.0,-487.0,-30.0,3.0,490.0,-1388.0,937.0,9785.0,11173.0,6437.0,-18197.0,27454.0,21017.0,221.0,90.0,221.0,0.0,1818.0,-4453.0,16626.0,14808.0,1.6991313234542667,316.7946808599995,308.43269587000003,365.15193615000004,990.3793128800005,-1128.0,偏多｜外資現貨大買；現貨買／期貨空→偏避險；投信買超,1
2026-04-09,317.79629982,13.5698759,24.67646419,37.28307208,393.32571199,61.95953627,1360.0,-4603.0,3938.0,8541.0,-330.0,39954.0,44325.0,4371.0,-904.0,-33399.0,13893.0,47292.0,9237.0,-1672.0,34203.0,24966.0,-487.0,0.0,3.0,490.0,-954.0,434.0,11359.0,12313.0,8326.0,1889.0,35544.0,27218.0,221.0,0.0,221.0,0.0,2165.0,347.0,18508.0,16343.0,1.629368782463245,1442.0461267499995,289.9668032,637.27829778,2369.2912277300006,-921.0,偏多｜外資現貨大買,1
2026-04-10,288.08271208,-43.01105584,35.46373426,87.11782412,367.65321462,122.58155838,-1700.0,-6295.0,3556.0,9851.0,592.0,40546.0,44782.0,4236.0,-1004.0,-34403.0,13115.0,47518.0,5120.0,-9835.0,23094.0,17974.0,-487.0,0.0,3.0,490.0,-331.0,713.0,11502.0,11833.0,4701.0,-16067.0,29022.0,24321.0,181.0,-40.0,181.0,0.0,3521.0,-2156.0,18517.0,14996.0,1.6098939314901757,1497.6156582999995,145.57039916000002,543.6635228800001,2186.8495803400006,-1004.0,中性／雜訊｜外資現貨大買；現貨買／期貨空→偏避險；投信賣超,0
2026-04-13,-161.78656824,60.49522946,33.58372742,6.30156005,-61.40605131,39.88528747,-635.0,-7324.0,3842.0,11166.0,-813.0,39733.0,43999.0,4266.0,-1592.0,-35996.0,15086.0,51082.0,4595.0,-525.0,25526.0,20931.0,-487.0,0.0,3.0,490.0,87.0,418.0,12772.0,12685.0,3607.0,-1094.0,33362.0,29755.0,181.0,0.0,181.0,0.0,5483.0,1962.0,21971.0,16488.0,1.7202474162229877,1722.7847084599996,121.82180933000001,653.4342094100001,2498.0407272,-1593.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信買超,-2
2026-04-14,689.07903398,-59.978929,-1.99370314,57.20068065,684.30708249,55.20697751,-1810.0,-9208.0,3340.0,12548.0,1462.0,41195.0,45225.0,4030.0,-694.0,-36664.0,16327.0,52991.0,7505.0,2910.0,30206.0,22701.0,-487.0,0.0,3.0,490.0,-316.0,-403.0,12056.0,12372.0,-7257.0,-10864.0,36692.0,43949.0,181.0,0.0,181.0,0.0,8860.0,3377.0,28534.0,19674.0,2.366788321167883,2310.8976749999993,18.27644212,638.31333211,2967.4874492300005,-668.0,偏多｜外資現貨大買；投信賣超；選擇權 PCR 極端≥2.25（≈P90）,1
2026-04-15,553.5019381,-88.93858129,-44.46632565,-5.84573748,414.25129368,-50.31206313,645.0,-7403.0,2975.0,10378.0,1050.0,42245.0,46195.0,3950.0,-1834.0,-36783.0,16346.0,53129.0,588.0,-6654.0,14481.0,13893.0,-235.0,5.0,5.0,240.0,824.0,-4768.0,5253.0,4429.0,4637.0,-13833.0,19291.0,14654.0,5.0,5.0,5.0,0.0,-1606.0,1051.0,8763.0,10369.0,1.6681896059394632,1686.6734157399994,-117.86346077,229.32129650000002,1798.1312514700003,-119.0,偏多｜外資現貨大買；投信賣超,1
2026-04-16,440.0751211,-27.41888881,21.7065007,96.74802887,531.11076186,118.45452957,644.0,-6778.0,3499.0,10277.0,380.0,42625.0,46486.0,3861.0,-2067.0,-39683.0,16924.0,56607.0,-54.0,-642.0,20951.0,21005.0,-355.0,-120.0,5.0,360.0,-286.0,-1110.0,8246.0,8532.0,4469.0,-168.0,27948.0,23479.0,65.0,60.0,65.0,0.0,-1991.0,-385.0,10657.0,12648.0,1.292384186272132,1808.9522370199993,-158.85222548000002,285.81628980000005,1935.9163013400002,-2900.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-04-17,-20.39543335,-84.02959512,-8.51031507,-27.13822081,-140.07356435,-35.64853588,1297.0,-5468.0,3888.0,9356.0,-333.0,42292.0,46238.0,3946.0,-1467.0,-41151.0,18245.0,59396.0,461.0,-17494.0,17182.0,16721.0,-355.0,0.0,5.0,360.0,-162.0,-3116.0,7487.0,7649.0,2870.0,-5049.0,21706.0,18836.0,65.0,0.0,65.0,0.0,-1049.0,631.0,9932.0,10981.0,1.3265660478162147,1500.4740915899995,-199.87076476,127.58619554000003,1428.18952237,-1468.0,偏空｜投信賣超,-1
2026-04-20,43.46379017,-20.31088234,5.58815918,-54.01299617,-25.27192916,-48.42483699,1165.0,-4264.0,4020.0,8284.0,-190.0,42102.0,46043.0,3941.0,-635.0,-42618.0,18280.0,60898.0,6041.0,5580.0,27818.0,21777.0,-365.0,-10.0,5.0,370.0,-291.0,-129.0,8453.0,8744.0,9479.0,6609.0,31769.0,22290.0,65.0,0.0,65.0,0.0,-587.0,462.0,11902.0,12489.0,1.4080208210102922,1705.7244499999993,-280.67687656000004,39.27607108000002,1464.3236445200002,-1467.0,偏空｜現貨買／期貨空→偏避險；投信賣超,-1
2026-04-21,601.53727909,80.59253703,5.9104596,-13.04431512,674.9959606,-7.13385552,-938.0,-5203.0,3311.0,8514.0,803.0,42905.0,46684.0,3779.0,1335.0,-41295.0,20082.0,61377.0,7360.0,1319.0,31040.0,23680.0,-375.0,-10.0,5.0,380.0,635.0,926.0,10002.0,9367.0,6109.0,-3370.0,32839.0,26730.0,65.0,0.0,65.0,0.0,-749.0,-162.0,12521.0,13270.0,1.2518496300739852,1618.1826951099995,-140.10541053,-23.064761949999987,1455.0125226300001,1323.0,偏多確認｜外資現貨大買；投信買超,2
2026-04-22,116.0939732,37.13321157,13.27544416,-5.89530623,160.6073227,7.38013793,775.0,-4400.0,3404.0,7804.0,-1153.0,41752.0,45531.0,3779.0,-1260.0,-42555.0,19557.0,62112.0,4356.0,-7028.0,20617.0,16261.0,-375.0,0.0,5.0,380.0,-348.0,-3105.0,7510.0,7858.0,6628.0,-9564.0,25020.0,18392.0,65.0,0.0,65.0,0.0,1.0,305.0,11363.0,11362.0,1.5130492676431424,1180.7747302099995,-14.033617669999998,34.62743911000001,1201.3685516500004,-1260.0,偏多｜外資現貨大買；現貨買／期貨空→偏避險；投信買超,1
2026-04-23,-27.54993997,13.56182124,-78.09581269,-113.80872172,-205.89265314,-191.90453441,1672.0,-3118.0,3543.0,6661.0,-443.0,41309.0,45286.0,3977.0,-1478.0,-44027.0,18185.0,62212.0,6291.0,1935.0,28629.0,22338.0,-461.0,-86.0,4.0,465.0,495.0,843.0,10307.0,9812.0,9433.0,2805.0,32056.0,22623.0,65.0,0.0,65.0,0.0,77.0,76.0,13069.0,12992.0,1.26797322208208,713.1496691399996,26.94709238,-275.73162487,464.36513665000024,-1472.0,中性／雜訊,0
2026-04-24,439.07871828,22.17080841,2.94857611,85.83508575,550.03318855,88.78366186,-1977.0,-4962.0,2923.0,7885.0,418.0,41727.0,45735.0,4008.0,3402.0,-40633.0,20056.0,60689.0,735.0,-5541.0,17161.0,16426.0,-397.0,-1.0,3.0,400.0,2338.0,1755.0,10626.0,8288.0,4397.0,-21569.0,26291.0,21894.0,65.0,0.0,65.0,0.0,612.0,-3541.0,12367.0,11755.0,1.1638434029738378,1172.6238207699994,133.14749591,-151.29942713,1154.4718895500002,3394.0,偏多確認｜外資現貨大買；外資期貨淨多增；投信買超,2
2026-04-27,-511.96158919,145.01538803,-5.48434075,-99.94493715,-472.37547906,-105.4292779,1074.0,-3792.0,3168.0,6960.0,918.0,42645.0,47132.0,4487.0,-3603.0,-44223.0,18523.0,62746.0,8183.0,7448.0,29558.0,21375.0,-399.0,-2.0,1.0,400.0,2533.0,195.0,12469.0,9936.0,5680.0,1283.0,33728.0,28048.0,65.0,0.0,65.0,0.0,1362.0,750.0,14929.0,13567.0,1.1972892774079718,617.1984414099995,298.47376628,-208.30386804,707.3683396500002,-3590.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信買超,-2
2026-04-28,-392.9803495,56.41669506,-9.05064823,12.56709045,-333.04721222,3.51644222,1071.0,-2708.0,4294.0,7002.0,-72.0,42573.0,47093.0,4520.0,-1598.0,-45869.0,17922.0,63791.0,11556.0,3373.0,35975.0,24419.0,-399.0,0.0,1.0,400.0,2770.0,237.0,14003.0,11233.0,5795.0,115.0,38236.0,32441.0,65.0,0.0,65.0,0.0,2794.0,1432.0,17630.0,14836.0,1.2590159251588946,-377.3191871800005,274.29792431,-197.6535703,-300.6748331699997,-1646.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信買超,-2
2026-04-29,-481.47448725,21.28326015,-17.32778262,1.33659631,-476.18241341,-15.99118631,1517.0,-1317.0,4732.0,6049.0,-378.0,42195.0,46801.0,4606.0,-66.0,-47074.0,18063.0,65137.0,2578.0,-22038.0,19845.0,17267.0,-409.0,-10.0,1.0,410.0,1864.0,-1162.0,11319.0,9455.0,11907.0,-3238.0,33207.0,21300.0,65.0,0.0,65.0,0.0,2199.0,-2221.0,15947.0,13748.0,1.4088700415231028,-974.8876476300004,258.44797288999996,-221.02489454,-937.4645692799998,-1205.0,偏空｜外資現貨大賣；投信買超,-1
2026-04-30,-535.61725108,10.83212776,-8.10302513,0.21432929,-532.67381916,-7.88869584,-299.0,-1539.0,4708.0,6247.0,122.0,42317.0,46884.0,4567.0,3006.0,-44044.0,19569.0,63613.0,7005.0,4427.0,26318.0,19313.0,-409.0,0.0,1.0,410.0,1836.0,-28.0,13152.0,11316.0,13525.0,1618.0,41734.0,28209.0,65.0,0.0,65.0,0.0,2285.0,86.0,17480.0,15195.0,1.3290754257907542,-1482.9549587400004,255.71827941,-37.00905596999999,-1264.2457352999998,3030.0,中性／雜訊｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,0
2026-05-04,669.75700753,20.28457546,14.26711189,75.13889947,779.44759435,89.40601136,-843.0,-1964.0,4399.0,6363.0,1789.0,44106.0,48625.0,4519.0,-876.0,-43504.0,21596.0,65100.0,3724.0,-5182.0,21364.0,17640.0,-409.0,0.0,1.0,410.0,2737.0,449.0,12761.0,10024.0,7908.0,-23331.0,34573.0,26665.0,65.0,0.0,65.0,0.0,1370.0,-4510.0,15680.0,14310.0,1.2287438288535382,-1252.2766694900004,253.83204646000002,-36.38670646999999,-1034.8313294999998,540.0,偏多確認｜外資現貨大買；投信買超,2
2026-05-05,39.90267133,37.26924984,5.79708791,-106.66952607,-23.70051699,-100.87243816,1133.0,-848.0,4812.0,5660.0,103.0,44209.0,48828.0,4619.0,-4107.0,-48687.0,20156.0,68843.0,3868.0,144.0,25898.0,22030.0,-521.0,-112.0,1.0,522.0,2754.0,17.0,14141.0,11387.0,10414.0,2506.0,41848.0,31434.0,67.0,2.0,67.0,0.0,2524.0,1154.0,18286.0,15762.0,1.2931192984937416,-700.4124089700003,146.08590827,-31.829866729999992,-586.1563674299997,-5183.0,偏空｜外資期貨淨空增；現貨買／期貨空→偏避險；投信買超,-1
